,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
2567,KTR,2026-03-28,2028-03-21,724,Saturday,905920,GBP,19233,500000,803189,0.038466,41.7609837258878,1.606378,35-60,M,iadams,devin31@example.net,Elizabeth Klein,F,56
2568,AKX,2025-11-01,2025-12-21,50,Saturday,770430,GBP,76005,500000,122355,0.15201,1.6098283007696863,0.24471,30-50,M,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2569,KTR,2025-10-06,2026-03-24,169,Monday,874683,GBP,85526,499998,690802,0.17105268421073686,8.077099361597643,1.3816095264381059,40-50,M,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2570,BYU,2026-04-04,2027-04-27,388,Saturday,928270,EUR,45510,500001,889454,0.09101981796036408,19.544144144144145,1.7789044421911155,40-65,B,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2571,KTR,2025-08-31,2027-02-06,524,Sunday,135957,USD,25541,500000,124814,0.051082,4.886809443639638,0.249628,30-45,F,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2572,BYU,2026-03-03,2027-07-26,510,Tuesday,11399,GBP,56155,500001,2911,0.11230977538044924,0.0518386608494346,0.005821988356023288,25-30,M,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2573,AKX,2025-04-02,2026-05-25,418,Wednesday,276384,GBP,66245,499997,275067,0.13249079494476967,4.152268095705336,0.550137300823805,20-30,M,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2574,GRZ,2024-10-30,2026-03-15,501,Wednesday,238771,USD,27791,499997,212018,0.05558233349400096,7.629016588104062,0.4240385442312654,40-50,F,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2575,GRZ,2025-03-04,2025-06-16,104,Tuesday,628215,USD,32338,499999,118326,0.06467612935225871,3.6590389016018308,0.2366524733049466,40-50,F,jeffreyfisher,jwall@example.org,Erin Williamson,F,47
2576,KTR,2025-09-19,2026-09-12,358,Friday,754337,USD,31503,499997,602333,0.06300637803826822,19.119861600482494,1.2046732280393682,25-30,B,uhernandez,xmills@example.net,Randall Martin,M,41
2577,KTR,2025-01-29,2026-04-14,440,Wednesday,564564,GBP,29958,499997,428108,0.05991635949815699,14.290273048935175,0.8562211373268239,45-70,F,uhernandez,xmills@example.net,Randall Martin,M,41
2578,GRZ,2024-11-18,2026-09-15,666,Monday,680099,GBP,49047,499995,171636,0.0980949809498095,3.499418924704875,0.34327543275432754,20-30,M,uhernandez,xmills@example.net,Randall Martin,M,41
2579,KTR,2025-11-05,2027-04-10,521,Wednesday,619183,EUR,22315,499997,358602,0.04463026778160669,16.069997759354695,0.7172083032498195,35-45,F,uhernandez,xmills@example.net,Randall Martin,M,41
2580,KTR,2024-11-20,2026-02-16,453,Wednesday,535102,GBP,50568,499999,362546,0.10113620227240455,7.169474766650846,0.7250934501869004,35-50,M,holtjonathan,qramirez@example.net,Charles Sanford,M,75
2581,GRZ,2025-07-14,2025-09-14,62,Monday,319792,USD,44647,499999,237999,0.08929417858835717,5.330682912625709,0.475998951997904,25-40,M,holtjonathan,qramirez@example.net,Charles Sanford,M,75
2582,KTR,2025-02-13,2025-07-07,144,Thursday,295797,GBP,35487,500001,25982,0.0709738580522839,0.7321554372023558,0.05196389607220785,30-35,B,holtjonathan,qramirez@example.net,Charles Sanford,M,75
2583,BYU,2025-07-25,2026-07-12,352,Friday,839061,EUR,27664,499998,775214,0.05532822131288525,28.022484094852516,1.550434201736807,35-45,M,holtjonathan,qramirez@example.net,Charles Sanford,M,75
2584,AKX,2025-10-06,2026-05-21,227,Monday,727706,EUR,50089,499996,366748,0.10017880143041144,7.321926969993411,0.7335018680149441,20-25,F,holtjonathan,qramirez@example.net,Charles Sanford,M,75
2585,BYU,2024-09-01,2024-10-10,39,Sunday,540046,EUR,44622,499996,148458,0.08924471395771166,3.327013580744924,0.29691837534700277,25-40,F,holtjonathan,qramirez@example.net,Charles Sanford,M,75
2586,BYU,2026-01-16,2026-10-25,282,Friday,551834,EUR,20546,500000,478511,0.041092,23.289740095395697,0.957022,30-40,B,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2587,BYU,2026-02-06,2027-10-11,612,Friday,945509,EUR,34532,500006,463306,0.0690631712419451,13.41671493107842,0.9266008807894305,40-45,B,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2588,AKX,2026-01-15,2027-06-11,512,Thursday,592368,EUR,89961,499999,282042,0.1799223598447197,3.135158568713109,0.5640851281702564,45-55,B,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2589,GRZ,2025-05-27,2026-10-24,515,Tuesday,964719,GBP,27697,499998,219098,0.05539422157688631,7.910531826551612,0.43819775279101114,35-40,M,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2590,GRZ,2026-06-14,2027-09-15,458,Sunday,636561,EUR,22638,499998,278287,0.04527618110472442,12.292914568424772,0.5565762263049052,45-50,M,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2591,GRZ,2026-06-01,2028-05-22,721,Monday,573325,EUR,11236,499998,226667,0.022472089888359553,20.17328230687077,0.45333581334325335,25-45,F,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2592,AKX,2026-02-19,2027-09-01,559,Thursday,945179,GBP,16161,499997,666379,0.0323221939331636,41.23377266258276,1.3327659965959795,25-40,M,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2593,GRZ,2024-08-13,2026-05-05,630,Tuesday,635229,GBP,44040,499999,337710,0.08808017616035232,7.668256130790191,0.6754213508427017,20-35,F,rebeccarobinson,michellejackson@example.org,Tiffany Simon,F,68
2594,GRZ,2026-03-09,2027-01-02,299,Monday,576331,USD,21600,500000,70433,0.0432,3.260787037037037,0.140866,20-45,B,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2595,KTR,2026-03-19,2027-01-01,288,Thursday,699740,EUR,27836,499998,648093,0.05567222268889076,23.282547779853427,1.2961911847647392,45-65,F,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2596,KTR,2025-10-12,2025-12-18,67,Sunday,196179,GBP,25651,499998,41429,0.05130220520882083,1.6151027250399594,0.08285833143332573,35-40,F,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2597,KTR,2026-03-02,2026-10-05,217,Monday,208836,EUR,64730,499997,133081,0.12946077676466058,2.0559400587053918,0.2661635969815819,25-35,F,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2598,BYU,2024-11-04,2026-01-22,444,Monday,620943,GBP,7098,499997,413093,0.01419608517651106,58.19850662158355,0.8261909571457429,45-55,F,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2599,AKX,2025-06-17,2025-10-09,114,Tuesday,713708,GBP,53845,499998,495899,0.10769043076172305,9.209750208933048,0.9918019672078688,40-60,M,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2600,AKX,2024-07-10,2025-03-30,263,Wednesday,867707,USD,53553,500000,631105,0.107106,11.784680596791963,1.26221,40-45,M,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2601,GRZ,2026-04-23,2026-10-28,188,Thursday,806188,GBP,38674,499999,10501,0.07734815469630939,0.2715260898795056,0.02100204200408401,30-35,F,marciamcintosh,whiteandrew@example.org,Sarah Carlson,F,65
2602,BYU,2026-02-17,2027-01-29,346,Tuesday,34863,EUR,92052,500000,16937,0.184104,0.18399382957458826,0.033874,45-60,B,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2603,KTR,2026-06-02,2027-07-15,408,Tuesday,26600,USD,52898,499997,148,0.10579663477980868,0.0027978373473477257,0.00029600177601065607,25-50,M,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2604,AKX,2025-12-02,2026-01-21,50,Tuesday,802726,USD,30520,499998,612880,0.06104024416097664,20.081258191349935,1.2257649030596123,35-60,F,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2605,GRZ,2024-11-28,2026-08-30,640,Thursday,917097,GBP,57965,500002,179094,0.11592953628185487,3.0896920555507634,0.358186567253731,20-25,F,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2606,BYU,2025-01-06,2026-04-30,479,Monday,707793,GBP,46211,499997,100232,0.09242255453532722,2.16900737919543,0.20046520279121674,20-25,M,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2607,KTR,2024-12-16,2026-01-16,396,Monday,706783,EUR,35598,499998,340981,0.07119628478513915,9.57865610427552,0.6819647278589115,30-40,B,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2608,BYU,2025-01-12,2026-04-25,468,Sunday,475253,GBP,36396,499996,119230,0.07279258234065873,3.275909440597868,0.23846190769526157,30-35,B,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2609,BYU,2025-01-23,2026-04-18,450,Thursday,767916,EUR,24233,499999,162317,0.048466096932193864,6.698180167540131,0.3246346492692985,35-40,B,gvargas,sanchezkatelyn@example.org,Danielle Solomon,F,62
2610,AKX,2024-08-01,2025-05-20,292,Thursday,793710,EUR,58023,500000,363278,0.116046,6.2609310101166775,0.726556,25-35,F,jeffreysmith,daniel92@example.org,Joseph Howard,M,45
2611,KTR,2026-03-21,2028-01-27,677,Saturday,395986,GBP,19721,499997,244169,0.03944223665341992,12.381167283606308,0.48834093004558027,20-40,B,jeffreysmith,daniel92@example.org,Joseph Howard,M,45
2612,KTR,2024-12-12,2026-09-03,630,Thursday,879954,EUR,54769,499998,610396,0.10953843815375261,11.144917745439939,1.2207968831875327,20-35,M,jeffreysmith,daniel92@example.org,Joseph Howard,M,45
2613,GRZ,2025-10-07,2026-12-04,423,Tuesday,327528,GBP,67138,500003,112780,0.13427519434883392,1.6798236468170038,0.22555864664812011,40-60,F,jeffreysmith,daniel92@example.org,Joseph Howard,M,45
2614,KTR,2026-04-16,2026-07-18,93,Thursday,458968,GBP,28658,500000,224131,0.057316,7.820887710237979,0.448262,20-45,B,jeffreysmith,daniel92@example.org,Joseph Howard,M,45
2615,KTR,2024-07-16,2024-10-30,106,Tuesday,44853,USD,82191,499998,13083,0.1643826575306301,0.15917801219111583,0.026166104664418658,45-55,F,jeffreysmith,daniel92@example.org,Joseph Howard,M,45
2616,KTR,2025-05-10,2026-11-26,565,Saturday,835497,USD,34611,500000,540641,0.069222,15.62049637398515,1.081282,20-40,F,shannon32,gary58@example.org,Evelyn Smith,F,61
2617,GRZ,2025-06-10,2027-05-29,718,Tuesday,260121,EUR,19107,500002,205659,0.03821384714461142,10.76354215732454,0.41131635473458106,45-70,F,shannon32,gary58@example.org,Evelyn Smith,F,61
2618,AKX,2026-03-26,2028-03-11,716,Thursday,887175,USD,23756,500000,204422,0.047512,8.605068193298536,0.408844,30-40,F,shannon32,gary58@example.org,Evelyn Smith,F,61
2619,GRZ,2025-07-25,2027-01-10,534,Friday,813259,USD,32163,500000,737260,0.064326,22.922612940335167,1.47452,25-30,M,shannon32,gary58@example.org,Evelyn Smith,F,61
2620,BYU,2025-08-14,2026-01-23,162,Thursday,281632,GBP,36376,500000,274625,0.072752,7.549620628986145,0.54925,20-45,F,shannon32,gary58@example.org,Evelyn Smith,F,61
2621,KTR,2025-07-22,2026-02-26,219,Tuesday,785994,EUR,33362,500000,687906,0.066724,20.619447275343205,1.375812,30-50,M,shannon32,gary58@example.org,Evelyn Smith,F,61
2622,BYU,2026-03-10,2027-11-03,603,Tuesday,355522,EUR,33762,499999,293029,0.0675241350482701,8.67925478348439,0.5860591721183442,40-55,B,mackhailey,crodriguez@example.org,Jennifer Allen,F,57
2623,GRZ,2026-04-21,2027-04-20,364,Tuesday,279030,GBP,43977,500001,200637,0.08795382409235182,4.562316665529709,0.40127319745360507,35-60,B,mackhailey,crodriguez@example.org,Jennifer Allen,F,57
2624,KTR,2025-07-23,2025-11-22,122,Wednesday,408936,EUR,20558,499998,273044,0.04111616446465786,13.28164218309174,0.5460901843607374,30-45,M,mackhailey,crodriguez@example.org,Jennifer Allen,F,57
2625,GRZ,2025-01-19,2025-05-02,103,Sunday,821489,EUR,20905,500001,352347,0.04180991638016724,16.854675914852905,0.7046925906148188,30-45,F,jessica87,andersonalexander@example.net,Russell Sheppard,M,19
2626,KTR,2026-03-13,2026-06-25,104,Friday,52294,EUR,66235,499997,25891,0.13247079482476895,0.39089605193628746,0.051782310693864166,30-55,M,jessica87,andersonalexander@example.net,Russell Sheppard,M,19
2627,KTR,2025-09-22,2027-06-13,629,Monday,413501,GBP,29712,500000,67687,0.059424,2.2781031233171785,0.135374,25-40,F,jessica87,andersonalexander@example.net,Russell Sheppard,M,19
2628,KTR,2024-10-19,2026-09-11,692,Saturday,766702,GBP,16173,500003,356467,0.03234580592516445,22.040870586780436,0.7129297224216655,35-50,F,fhunter,allenwilliams@example.org,Craig Smith,M,67
2629,AKX,2025-10-28,2026-01-07,71,Tuesday,837088,GBP,17925,500000,730270,0.03585,40.74030683403068,1.46054,45-50,B,fhunter,allenwilliams@example.org,Craig Smith,M,67
2630,AKX,2025-05-28,2026-09-17,477,Wednesday,40680,GBP,28324,500001,27967,0.05664788670422659,0.9873958480440616,0.05593388813222373,25-35,M,fhunter,allenwilliams@example.org,Craig Smith,M,67
2631,GRZ,2026-04-23,2027-03-16,327,Thursday,704136,GBP,15703,500003,298415,0.03140581156513061,19.003693561739794,0.5968264190414857,35-40,M,fhunter,allenwilliams@example.org,Craig Smith,M,67
2632,AKX,2024-11-07,2026-06-07,577,Thursday,529402,EUR,51784,500000,241639,0.103568,4.666286883979607,0.483278,45-70,B,fhunter,allenwilliams@example.org,Craig Smith,M,67
2633,AKX,2025-09-10,2025-10-23,43,Wednesday,391411,USD,27351,499997,295725,0.05470232821396928,10.812218931666118,0.5914535487212923,30-45,F,jasmin23,taylorkristine@example.com,Doris Campbell,F,27
2634,GRZ,2026-06-05,2028-03-06,640,Friday,252056,GBP,24582,500000,77475,0.049164,3.15169636319258,0.15495,30-40,F,jasmin23,taylorkristine@example.com,Doris Campbell,F,27
2635,KTR,2024-11-02,2025-05-04,183,Saturday,68784,GBP,12404,500002,25468,0.024807900768396927,2.053208642373428,0.05093579625681497,25-30,B,jasmin23,taylorkristine@example.com,Doris Campbell,F,27
2636,KTR,2025-09-23,2027-05-01,585,Tuesday,579993,EUR,32616,499998,487414,0.06523226092904372,14.944015207260241,0.9748318993275973,20-25,B,jasmin23,taylorkristine@example.com,Doris Campbell,F,27
2637,AKX,2025-10-14,2025-10-16,2,Tuesday,749301,EUR,51152,500001,148709,0.10230379539240922,2.9071981545198624,0.29741740516518966,30-45,B,jasmin23,taylorkristine@example.com,Doris Campbell,F,27
2638,GRZ,2026-04-07,2027-12-14,616,Tuesday,866165,GBP,7320,499998,2847,0.01464005856023424,0.3889344262295082,0.0056940227760911045,25-35,M,garciabrandy,thompsondustin@example.com,Yvonne Silva,F,73
2639,GRZ,2025-06-27,2026-11-05,496,Friday,666729,GBP,12985,500003,532477,0.025969844180934915,41.00708509819022,1.064947610314338,20-40,F,garciabrandy,thompsondustin@example.com,Yvonne Silva,F,73
2640,BYU,2025-06-19,2026-05-27,342,Thursday,637641,GBP,20866,500000,208147,0.041732,9.975414549985622,0.416294,45-65,B,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2641,BYU,2025-02-09,2026-05-15,460,Sunday,256982,GBP,28358,499996,114891,0.056716453731629854,4.051449326468721,0.22978383827070617,45-50,M,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2642,BYU,2024-08-04,2026-01-12,526,Sunday,777641,USD,46154,499997,131196,0.09230855385132311,2.8425705247649176,0.26239357436144617,40-60,F,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2643,KTR,2025-10-28,2026-01-04,68,Tuesday,1329,USD,55114,500000,792,0.110228,0.014370214464564357,0.001584,40-60,F,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2644,GRZ,2025-02-03,2025-08-26,204,Monday,212322,USD,12051,499996,44562,0.024102192817542542,3.697784416231018,0.08912471299770398,45-60,B,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2645,AKX,2026-03-13,2026-07-05,114,Friday,173898,GBP,58800,500004,153962,0.11759905920752634,2.6184013605442176,0.307921536627707,20-25,B,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2646,KTR,2026-03-31,2027-02-08,314,Tuesday,4344,GBP,4911,499999,2002,0.009822019644039288,0.4076562818163307,0.004004008008016016,45-70,M,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2647,BYU,2026-05-02,2028-02-11,650,Saturday,674517,GBP,15466,500002,121583,0.03093187627249491,7.861308677098151,0.24316502733989065,25-50,B,whiteeric,brenda12@example.com,Ryan Daniel,M,51
2648,GRZ,2025-07-20,2025-08-08,19,Sunday,726718,USD,26998,499997,571415,0.05399632397794387,21.165086302689087,1.142836857021142,45-65,M,fkelly,elizabeth84@example.net,Jessica Boone,F,45
2649,BYU,2026-06-10,2027-10-03,480,Wednesday,230010,EUR,74023,499998,14663,0.14804659218636876,0.1980870810423787,0.02932611730446922,30-55,B,fkelly,elizabeth84@example.net,Jessica Boone,F,45
2650,KTR,2024-07-14,2025-11-23,497,Sunday,880194,USD,18197,499998,677499,0.036394145576582305,37.23135681705776,1.35500342001368,45-50,B,fkelly,elizabeth84@example.net,Jessica Boone,F,45
2651,AKX,2026-03-24,2026-04-27,34,Tuesday,597072,GBP,61496,500000,69401,0.122992,1.1285449460127488,0.138802,45-55,M,megangeorge,rickyjackson@example.net,Tamara Smith,F,39
2652,AKX,2024-12-28,2025-10-13,289,Saturday,884201,EUR,75069,499999,287612,0.15013830027660055,3.8313018689472353,0.5752251504503009,20-45,B,megangeorge,rickyjackson@example.net,Tamara Smith,F,39
2653,AKX,2026-02-17,2026-11-26,282,Tuesday,101876,USD,34122,500002,60943,0.0682437270250919,1.7860324717191254,0.12188551245795017,20-30,M,sherry91,heidiclark@example.org,Anne Wiggins,F,79
2654,GRZ,2025-06-05,2026-03-06,274,Thursday,31862,GBP,28557,500001,12881,0.05711388577222846,0.45106278670728717,0.02576194847610305,25-50,F,sherry91,heidiclark@example.org,Anne Wiggins,F,79
2655,AKX,2025-11-12,2027-06-23,588,Wednesday,143027,EUR,18156,499998,5819,0.03631214524858099,0.3205001101564221,0.011638046552186209,30-35,B,sherry91,heidiclark@example.org,Anne Wiggins,F,79
2656,AKX,2025-09-21,2026-07-25,307,Sunday,157852,GBP,57647,500000,99146,0.115294,1.7198813468177008,0.198292,40-50,F,paulwillis,wilsonsean@example.net,Amber Macias,F,31
2657,BYU,2024-10-21,2026-08-15,663,Monday,383531,GBP,10727,500000,186216,0.021454,17.359559988813274,0.372432,30-55,M,paulwillis,wilsonsean@example.net,Amber Macias,F,31
2658,AKX,2025-07-04,2027-06-01,697,Friday,538589,GBP,60372,500000,44734,0.120744,0.7409726363214735,0.089468,35-50,F,jeffery62,justinturner@example.net,Kristina Gonzalez,F,87
2659,AKX,2025-02-12,2025-09-28,228,Wednesday,405677,EUR,15353,499999,141685,0.030706061412122825,9.228489546017066,0.2833705667411335,35-60,M,jeffery62,justinturner@example.net,Kristina Gonzalez,F,87
2660,AKX,2025-10-15,2026-12-16,427,Wednesday,835794,USD,51234,499997,209222,0.10246861481168887,4.083655385095835,0.4184465106790641,45-70,B,jeffery62,justinturner@example.net,Kristina Gonzalez,F,87
2661,GRZ,2024-09-13,2025-06-29,289,Friday,573692,EUR,74803,499995,228065,0.14960749607496074,3.0488750451185114,0.4561345613456135,20-25,B,jeffery62,justinturner@example.net,Kristina Gonzalez,F,87
2662,KTR,2025-07-03,2027-05-31,697,Thursday,592855,USD,58861,499996,592330,0.11772294178353426,10.063199741764496,1.1846694773558188,25-45,F,seth29,jonathancole@example.net,Christopher Phillips,M,89
2663,KTR,2024-09-11,2026-01-30,506,Wednesday,46640,USD,21908,500000,32755,0.043816,1.495115939382874,0.06551,25-30,B,seth29,jonathancole@example.net,Christopher Phillips,M,89
2664,GRZ,2025-08-18,2027-01-06,506,Monday,272184,USD,44350,499998,113646,0.0887003548014192,2.5624802705749716,0.2272929091716367,40-45,M,seth29,jonathancole@example.net,Christopher Phillips,M,89
2665,KTR,2026-03-17,2027-05-31,440,Tuesday,229752,EUR,17195,499999,49494,0.03439006878013756,2.8783948822332075,0.09898819797639595,30-55,B,seth29,jonathancole@example.net,Christopher Phillips,M,89
2666,BYU,2025-01-28,2026-04-25,452,Tuesday,429170,USD,37669,499997,50673,0.07533845203071218,1.3452175528949535,0.10134660807964847,35-55,M,seth29,jonathancole@example.net,Christopher Phillips,M,89
2667,KTR,2025-12-11,2026-11-15,339,Thursday,922301,GBP,58455,500000,713006,0.11691,12.197519459413224,1.426012,35-60,M,kristine44,tjohnson@example.org,Emily Mendoza,F,35
2668,AKX,2025-11-11,2026-04-03,143,Tuesday,714460,USD,41825,500002,552990,0.08364966540133839,13.221518230723252,1.1059755760976957,20-35,M,kristine44,tjohnson@example.org,Emily Mendoza,F,35
2669,GRZ,2025-01-10,2025-08-27,229,Friday,558372,GBP,38120,500003,450433,0.07623954256274462,11.81618572927597,0.900860594836431,30-50,F,kristine44,tjohnson@example.org,Emily Mendoza,F,35
